paper_id,record_id,title,authors_as_listed,source_url,source_version,source_version_url,source_license,source_license_url,license_evidence_url,permits_adaptation,permits_commercial_reuse,license_decision,license_evidence,license_checked_at,translation_status,translation_license,machine_model,human_reviewers,frontiers,topics,notes
arXiv:2203.07214,arxiv:2203.07214,High Energy Physics Opportunities Using Reactor Antineutrinos,O. A. Akindele et al.,https://arxiv.org/abs/2203.07214,v1,https://arxiv.org/abs/2203.07214v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:38+00:00,not-started,,,,NF,NF: Artificial Neutrino Sources,Manual source-license review is required before publishing a full translation.
arXiv:2203.08054,arxiv:2203.08054,High Field Magnet Development for HEP in Europe: A Proposal from LDG HFM Expert Panel,P. Védrine et al.,https://arxiv.org/abs/2203.08054,v1,https://arxiv.org/abs/2203.08054v1,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:48:38+00:00,not-started,,,,AF,AF: Accelerator Technology - Magnets,Manual source-license review is required before publishing a full translation.
arXiv:2203.09425,arxiv:2203.09425,High Precision Higgs from High Energy Muon Colliders,M. Forslund et al.,https://arxiv.org/abs/2203.09425,v2,https://arxiv.org/abs/2203.09425v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:39+00:00,not-started,,,,EF,EF: Higgs Boson Properties and Couplings,Manual source-license review is required before publishing a full translation.
arXiv:2207.11055,arxiv:2207.11055,High Precision in CKM Unitarity Tests in b and c Decays,"A. Lenz, S. Monteil.",https://arxiv.org/abs/2207.11055,v1,https://arxiv.org/abs/2207.11055v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:43+00:00,not-started,,,,RPF,RPF: Weak Decays of b and c Quarks,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.09942,arxiv:2203.09942,High Rate and High Precision Timing and Calorimeter Detectors,D. R. Winn et al.,https://arxiv.org/abs/2203.09942,v1,https://arxiv.org/abs/2203.09942v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:40+00:00,not-started,,,,IF,IF: Cross-Cutting Issues and Systems Integration,Manual source-license review is required before publishing a full translation.
arXiv:2203.10564,arxiv:2203.10564,High Temperature Superconducting Bi-2212 Magnets for Energy Frontier Circular Colliders,T. Shen et al.,https://arxiv.org/abs/2203.10564,v2,https://arxiv.org/abs/2203.10564v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:39+00:00,not-started,,,,AF,AF: Accelerator Technology - Magnets,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08096,arxiv:2203.08096,High-Energy and Ultra-High-Energy Neutrinos,M. Ackermann et al.,https://arxiv.org/abs/2203.08096,v2,https://arxiv.org/abs/2203.08096v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:40+00:00,not-started,,,,CF | IF | NF | TF,CF: Cosmic Probes of Fundamental Physics | IF: Radio Detection | NF: Neutrinos from Natural Sources | TF: Astro-Particle Physics and Cosmology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.06262,arxiv:2203.06262,High-Pressure TPCs in Pressurized Caverns: Opportunities in Dark Matter and Neutrino Physics,B. Monreal.,https://arxiv.org/abs/2203.06262,v1,https://arxiv.org/abs/2203.06262v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:52:07+00:00,not-started,,,,CF | IF | NF | UF,CF: Dark Matter: Particle-like | IF: Noble Element-Based Detectors | NF: Neutrino Detectors | UF: Underground Detectors,Manual source-license review is required before publishing a full translation.
arXiv:2205.01567,arxiv:2205.01567,Higher Spin Gravity and Higher Spin Symmetry,X. Bekaert et al.,https://arxiv.org/abs/2205.01567,v2,https://arxiv.org/abs/2205.01567v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:52+00:00,not-started,,,,TF,TF: Scattering Amplitudes,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.03698,arxiv:2203.03698,Higher-Order Corrections for t tbar Production at High Energies,N. Kidonakis.,https://arxiv.org/abs/2203.03698,v1,https://arxiv.org/abs/2203.03698v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:47+00:00,not-started,,,,EF,EF: Heavy Flavor and Top Quark Physics,Manual source-license review is required before publishing a full translation.
arXiv:2202.02194,arxiv:2202.02194,"HL-LHC Computing Review Stage 2, Common Software Projects: Data Science Tools for Analysis",J. Pivarski et al.,https://arxiv.org/abs/2202.02194,v1,https://arxiv.org/abs/2202.02194v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:41+00:00,not-started,,,,CompF,CompF: End User Analysis,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2109.14938,arxiv:2109.14938,"HL-LHC Computing Review Stage-2, Common Software Projects: Event Generators",E. Yazgan et al. (HSF Physics Event Generator Working Group),https://arxiv.org/abs/2109.14938,v1,https://arxiv.org/abs/2109.14938v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:43+00:00,not-started,,,,CompF | TF,CompF: Theoretical Calculations and Simulations | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2008.13636,arxiv:2008.13636,HL-LHC Computing Review: Common Tools and Community Software,T. Aarrestad et al.,https://arxiv.org/abs/2008.13636,v1,https://arxiv.org/abs/2008.13636v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:43+00:00,not-started,,,,CompF,CompF: General - centered on this frontier:,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2209.06755,arxiv:2209.06755,How Community Agreements Can Improve Workplace Culture in Physics,E. Barzi et al.,https://arxiv.org/abs/2209.06755,v2,https://arxiv.org/abs/2209.06755v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:47+00:00,not-started,,,,AF | CEF | CF | CompF | EF | IF | NF | RPF | TF | UF,AF: Beam Physics and Accelerator Education | CEF: General - centered on this frontier | CF: General - cross-listed: | CompF: General - cross-listed: | EF: General - cross-listed | IF: General - cross-listed | NF: General - cross-listed | RPF: General - cross-listed | TF: General - cross-listed | UF: General - cross-listed:,Manual source-license review is required before publishing a full translation.
arXiv:2203.11523,arxiv:2203.11523,"How to Read the Snowmass White Papers on Power Dynamics in Physics, Informal Socialization in Physics Training, and Policing and Gatekeeping in STEM",A. K. Hodari et al.,https://arxiv.org/abs/2203.11523,v2,https://arxiv.org/abs/2203.11523v2,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:48:45+00:00,not-started,,,,CEF,"CEF: Diversity, Equity, and Inclusion",Manual source-license review is required before publishing a full translation.
arXiv:2203.08132,arxiv:2203.08132,Hybrid Conformal REBCO Dipole for a Next Hadron Collider,P. M. McIntyre.,https://arxiv.org/abs/2203.08132,v1,https://arxiv.org/abs/2203.08132v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:49+00:00,not-started,,,,AF | EF,AF: Multi-TeV Colliders | EF: General - cross-listed,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.02029,arxiv:2203.02029,Hyper-Kamiokande Experiment,J. Bian et al. (Hyper-Kamiokande Collaboration),https://arxiv.org/abs/2203.02029,v2,https://arxiv.org/abs/2203.02029v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:53+00:00,not-started,,,,NF,NF: Neutrino Oscillations,Manual source-license review is required before publishing a full translation.
arXiv:2204.07944,arxiv:2204.07944,Impact of Lattice s(x)−sbar(x) Data in the CTEQ-TEA Global Analysis,T.-J. Hou et al.,https://arxiv.org/abs/2204.07944,v1,https://arxiv.org/abs/2204.07944v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:47+00:00,not-started,,,,CompF | EF | TF,CompF: Theoretical Calculations and Simulations | EF: QCD and Strong Interactions - Hadronic Structure and Forward QCD Processes | TF: Lattice Gauge Theory,Manual source-license review is required before publishing a full translation.
arXiv:2204.02928,arxiv:2204.02928,Implications of Energy Peak for Collider Phenomenology: Top Quark Mass Determination and Beyond,K. Agashe et al.,https://arxiv.org/abs/2204.02928,v1,https://arxiv.org/abs/2204.02928v1,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,https://creativecommons.org/publicdomain/zero/1.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:52:05+00:00,not-started,,,,EF | TF,EF: Heavy Flavor and Top Quark Physics | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07624,arxiv:2203.07624,Implications of Quantum Gravity for Particle Physics,P. Draper et al.,https://arxiv.org/abs/2203.07624,v1,https://arxiv.org/abs/2203.07624v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:49+00:00,not-started,,,,TF,TF: Beyond-Standard-Model Model Building,Manual source-license review is required before publishing a full translation.
arXiv:2203.07353,arxiv:2203.07353,Improving Di-Higgs Sensitivity at Future Colliders in Hadronic Final States with Machine Learning,D. Diaz et al.,https://arxiv.org/abs/2203.07353,v2,https://arxiv.org/abs/2203.07353v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:49+00:00,not-started,,,,CompF | EF,CompF: Machine Learning | EF: Higgs Boson Properties and Couplings,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.10393,arxiv:2203.10393,In Search of Excellence and Equity in Physics,E. Barzi et al.,https://arxiv.org/abs/2203.10393,v2,https://arxiv.org/abs/2203.10393v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:51+00:00,not-started,,,,AF | CEF | CF | CompF | EF | IF | NF | RPF | TF | UF,AF: Beam Physics and Accelerator Education | CEF: General - centered on this frontier | CF: General - cross-listed: | CompF: General - cross-listed: | EF: General - cross-listed | IF: General - cross-listed | NF: General - cross-listed | RPF: General - cross-listed | TF: General - cross-listed | UF: General - cross-listed:,Manual source-license review is required before publishing a full translation.
arXiv:2203.08128,arxiv:2203.08128,Inflation: Theory and Observations,A. Achúcarro et al.,https://arxiv.org/abs/2203.08128,v2,https://arxiv.org/abs/2203.08128v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:51+00:00,not-started,,,,CF | TF,CF: Dark Energy and Cosmic Acceleration: Cosmic Dawn and Before | TF: Astro-Particle Physics and Cosmology,Manual source-license review is required before publishing a full translation.
arXiv:2203.11518,arxiv:2203.11518,Informal Socialization in Physics Training,A. K. Hodari et al.,https://arxiv.org/abs/2203.11518,v2,https://arxiv.org/abs/2203.11518v2,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:48:58+00:00,not-started,,,,CEF,"CEF: Diversity, Equity, and Inclusion",Manual source-license review is required before publishing a full translation.
arXiv:2202.06890,arxiv:2202.06890,"Infrared Properties of Quantum Gravity: UV/IR Mixing, Gravitizing the Quantum – Theory and Observation",P. Berglund et al.,https://arxiv.org/abs/2202.06890,v1,https://arxiv.org/abs/2202.06890v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:52+00:00,not-started,,,,TF,"TF: String Theory, Quantum Gravity, and Black Holes",Manual source-license review is required before publishing a full translation.
arXiv:2203.07620,arxiv:2203.07620,Innovations in Trigger and Data Acquisition Systems for Next-Generation Physics Facilities,R. Bartoldus et al.,https://arxiv.org/abs/2203.07620,v2,https://arxiv.org/abs/2203.07620v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:54+00:00,not-started,,,,CEF | CompF | IF,CEF: Applications and Industry | CompF: Machine Learning | IF: Trigger and Data Acquisition,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.06731,arxiv:2203.06731,Inorganic Scintillators for Future HEP Experiments,C. Hu et al.,https://arxiv.org/abs/2203.06731,v1,https://arxiv.org/abs/2203.06731v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:55+00:00,not-started,,,,IF,IF: Calorimetry,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.06093,arxiv:2203.06093,Integration and Packaging,S. Mazza et al.,https://arxiv.org/abs/2203.06093,v3,https://arxiv.org/abs/2203.06093v3,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:58+00:00,not-started,,,,IF,IF: Solid State Detectors and Tracking,Manual source-license review is required before publishing a full translation.
arXiv:2208.03284,arxiv:2208.03284,Interpretable Uncertainty Quantification in AI for HEP,T. Y. Chen et al.,https://arxiv.org/abs/2208.03284,v3,https://arxiv.org/abs/2208.03284v3,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:48:54+00:00,not-started,,,,CompF,CompF: Machine Learning,Manual source-license review is required before publishing a full translation.
arXiv:2203.07901,arxiv:2203.07901,"Introduction to a Low-Mass Dark Matter Project, ALETHEIA: A Liquid hElium Time projection cHambEr In dArk matter",J. Liao et al.,https://arxiv.org/abs/2203.07901,v2,https://arxiv.org/abs/2203.07901v2,CC-BY-NC-ND-4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://creativecommons.org/licenses/by-nc-nd/4.0/,False,False,hold-no-public-adaptation,arxiv_abs_page,2026-08-09T05:49:00+00:00,not-started,,,,CF | IF | NF | RPF | UF,CF: Dark Matter: Particle-like | IF: Noble Element-Based Detectors | NF: Neutrinos from Natural Sources | RPF: Fundamental Physics in Small Experiments | UF: Underground Detectors,Manual source-license review is required before publishing a full translation.
arXiv:2203.06809,arxiv:2203.06809,Ion Coulomb Crystals in Storage Rings for Quantum Information Science,S. Brooks et al.,https://arxiv.org/abs/2203.06809,v2,https://arxiv.org/abs/2203.06809v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:48:57+00:00,not-started,,,,AF | CompF | IF | TF,AF: Beam Physics and Accelerator Education | CompF: Quantum Computing | IF: Quantum Sensors | TF: Quantum Information Science,Adaptation is indicated by the source license; preserve attribution and all license conditions.
